"rebalance_date","Advertising Agencies","Aerospace & Defense","Agricultural Inputs","Airlines","Apparel Manufacturing","Apparel Retail","Asset Management","Auto & Truck Dealerships","Auto Manufacturers","Auto Parts","Banks - Diversified","Banks - Regional","Beverages - Brewers","Beverages - Non-Alcoholic","Beverages - Wineries & Distilleries","Biotechnology","Broadcasting","Building Materials","Building Products & Equipment","Business Equipment & Supplies","Capital Markets","Chemicals","Communication Equipment","Computer Hardware","Confectioners","Consulting Services","Consumer Electronics","Credit Services","Department Stores","Diagnostics & Research","Discount Stores","Drug Manufacturers - General","Drug Manufacturers - Specialty & Generic","Education & Training Services","Electrical Equipment & Parts","Electronic Components","Electronic Gaming & Multimedia","Engineering & Construction","Entertainment","Farm & Heavy Construction Machinery","Farm Products","Financial Data & Stock Exchanges","Footwear & Accessories","Furnishings, Fixtures & Appliances","Grocery Stores","Health Care Plans","Healthcare Plans","Home Improvement Retail","Household & Personal Products","Industrial Distribution","Information Technology Services","Insurance - Diversified","Insurance - Life","Insurance - Property & Casualty","Insurance - Specialty","Insurance Brokers","Integrated Freight & Logistics","Internet Content & Information","Internet Retail","Leisure","Lodging","Luxury Goods","Media - Diversified","Medical Care Facilities","Medical Devices","Medical Distribution","Medical Instruments & Supplies","Oil & Gas Drilling","Oil & Gas E&P","Oil & Gas Equipment & Services","Oil & Gas Integrated","Oil & Gas Midstream","Oil & Gas Refining & Marketing","Other Industrial Metals & Mining","Packaged Foods","Packaging & Containers","Paper & Paper Products","Personal Services","Pharmaceutical Retailers","Publishing","Railroads","REIT - Healthcare Facilities","REIT - Industrial","REIT - Mortgage","REIT - Office","REIT - Residential","REIT - Retail","REIT - Specialty","Rental & Leasing Services","Residential Construction","Resorts & Casinos","Restaurants","Scientific & Technical Instruments","Security & Protection Services","Semiconductor Equipment & Materials","Semiconductors","Software - Application","Software - Infrastructure","Specialty Business Services","Specialty Chemicals","Specialty Industrial Machinery","Specialty Retail","Staffing & Employment Services","Steel","Telecom Services","Thermal Coal","Tobacco","Tools & Accessories","Travel Services","Utilities - Diversified","Utilities - Regulated Electric","Utilities - Regulated Gas","Waste Management"
2006-08-31,2,9,NA,NA,NA,5,7,NA,2,NA,4,23,2,3,3,9,5,NA,2,3,6,7,11,9,2,NA,2,6,4,9,6,9,NA,NA,2,5,NA,3,3,3,2,2,NA,2,4,2,6,2,8,NA,6,3,7,9,3,2,2,2,2,3,NA,2,2,3,8,4,3,4,12,5,2,3,2,NA,7,5,2,NA,3,3,4,NA,2,3,2,2,2,NA,NA,5,3,5,NA,NA,4,16,11,5,2,6,14,8,4,2,8,NA,3,3,2,7,18,5,2
2006-09-29,2,9,NA,NA,NA,5,7,NA,2,NA,4,23,2,3,3,9,5,NA,2,3,6,7,11,9,2,NA,2,6,4,9,6,9,NA,NA,2,5,NA,3,3,3,2,2,NA,2,4,2,6,2,8,NA,6,3,7,9,3,2,2,2,2,3,NA,2,2,3,8,4,3,4,12,5,2,3,2,NA,7,5,2,NA,3,3,4,NA,2,3,2,2,2,NA,NA,5,3,5,NA,NA,4,16,11,5,2,6,14,8,4,2,8,NA,3,3,2,7,18,5,2
2006-10-31,2,9,NA,NA,NA,5,7,NA,2,NA,4,23,2,3,3,9,5,NA,2,3,6,7,11,9,2,NA,2,6,4,9,6,9,NA,NA,2,5,NA,3,3,3,2,3,NA,2,4,2,6,2,9,NA,6,3,7,9,3,2,2,2,2,3,NA,2,2,3,8,4,3,4,11,5,2,3,2,NA,7,5,2,NA,3,3,4,NA,2,3,2,2,2,NA,NA,5,3,5,NA,NA,4,16,11,5,2,6,14,8,4,2,8,NA,3,3,2,7,18,5,2
2006-11-30,2,9,NA,NA,NA,5,7,NA,2,NA,4,21,2,3,3,9,5,NA,NA,3,6,7,11,9,2,NA,2,6,4,9,6,10,NA,NA,NA,5,NA,3,3,3,2,3,NA,2,4,2,6,2,8,NA,8,3,7,9,3,2,2,2,2,3,NA,2,2,3,8,4,3,4,11,5,2,3,2,NA,7,5,2,NA,3,3,4,NA,2,3,2,2,2,NA,NA,5,3,5,NA,NA,4,16,11,5,2,6,14,8,4,2,8,NA,3,3,2,7,18,5,2
2006-12-29,2,9,NA,NA,NA,5,7,NA,2,NA,4,20,2,3,3,9,5,NA,NA,3,6,7,10,9,2,NA,2,6,4,9,6,10,NA,NA,NA,5,NA,3,3,4,2,3,NA,2,4,2,6,2,8,NA,8,3,7,9,3,2,2,2,2,3,NA,2,2,3,8,4,3,4,11,5,2,4,2,NA,7,5,2,NA,3,3,4,NA,2,3,2,2,2,NA,NA,5,3,5,NA,NA,4,15,11,5,2,6,14,8,4,2,9,NA,3,3,2,7,18,5,2
2007-01-31,2,9,NA,NA,NA,5,7,NA,2,NA,4,20,2,3,3,9,5,NA,NA,3,6,7,10,9,2,NA,2,6,4,9,6,10,NA,NA,NA,5,NA,3,3,4,2,3,NA,2,4,2,6,2,8,NA,8,3,7,9,3,2,2,2,2,3,NA,2,2,3,8,4,3,5,11,5,2,4,2,NA,7,5,2,NA,3,3,4,NA,2,3,2,2,2,NA,NA,5,3,5,NA,NA,4,15,10,5,2,6,14,8,4,2,8,NA,3,3,2,7,18,5,2
2007-02-28,2,9,NA,NA,2,5,7,NA,2,NA,4,21,2,3,3,9,5,NA,NA,3,6,7,9,8,2,NA,2,6,4,9,6,10,NA,NA,NA,5,NA,3,3,4,2,3,NA,2,4,2,6,2,8,NA,8,3,7,9,3,2,2,2,2,3,NA,2,2,3,8,4,4,5,11,5,2,4,2,NA,7,5,2,NA,3,3,4,NA,2,2,2,3,2,NA,NA,5,3,5,NA,NA,4,15,10,5,2,6,14,8,4,2,8,NA,3,3,2,7,18,5,2
2007-03-30,2,9,NA,NA,2,6,7,NA,2,NA,4,21,2,3,3,9,4,NA,NA,3,6,7,9,8,2,NA,2,6,4,9,6,10,NA,NA,NA,5,NA,3,3,4,2,3,NA,2,4,2,6,2,8,NA,8,3,7,9,3,2,3,2,2,3,NA,2,2,2,8,4,4,5,11,5,2,4,2,NA,7,5,2,NA,2,3,4,NA,2,2,2,3,3,NA,NA,5,3,5,NA,NA,4,15,10,5,2,6,14,8,4,2,8,NA,3,3,2,7,19,4,2
2007-04-30,2,9,NA,NA,2,6,7,NA,2,NA,4,21,2,3,3,9,4,NA,NA,3,6,7,9,8,3,NA,2,6,4,9,6,10,NA,NA,NA,5,NA,3,3,4,2,3,NA,2,4,2,6,2,8,NA,8,3,7,9,3,2,3,2,2,3,NA,2,2,2,8,4,4,5,11,5,2,4,2,NA,7,5,2,NA,2,3,4,NA,2,2,2,3,3,NA,NA,5,3,5,NA,NA,4,15,10,5,2,6,14,8,4,2,8,NA,3,3,NA,7,19,4,2
2007-05-31,2,9,NA,NA,2,6,7,NA,2,NA,4,21,2,3,3,9,4,NA,NA,3,6,7,9,8,3,NA,2,6,4,9,6,10,NA,NA,NA,5,NA,3,3,4,2,3,NA,2,4,2,6,2,8,NA,8,3,7,9,4,2,3,2,2,3,NA,2,2,2,8,4,4,5,11,5,2,4,2,NA,7,5,2,NA,2,3,4,NA,2,2,2,3,3,NA,NA,5,3,5,NA,NA,4,15,10,5,2,6,14,8,4,2,8,NA,3,3,NA,7,19,4,2
2007-06-29,2,10,NA,NA,2,6,7,NA,2,NA,4,21,2,3,3,8,4,NA,NA,3,6,7,9,8,3,NA,2,6,4,9,6,10,NA,NA,NA,5,NA,3,3,4,2,3,NA,2,4,2,6,2,8,NA,8,3,7,9,4,2,3,2,2,3,NA,2,2,2,8,4,4,5,11,5,2,3,2,NA,7,5,2,NA,2,3,4,NA,2,2,2,3,3,NA,NA,5,3,5,NA,NA,4,16,10,5,2,6,14,8,4,2,8,NA,3,3,NA,7,19,4,2
2007-07-31,2,10,NA,NA,2,6,8,NA,2,NA,4,20,2,3,3,8,4,NA,NA,3,6,7,9,8,3,NA,2,6,4,9,5,10,NA,NA,NA,4,NA,3,3,4,2,3,NA,2,4,2,6,2,8,NA,8,3,7,9,4,2,3,2,2,3,NA,2,2,2,8,4,4,5,11,5,2,3,2,NA,7,5,2,NA,2,3,4,NA,2,2,2,3,4,NA,NA,5,3,5,NA,NA,4,15,10,5,2,6,14,8,4,2,8,NA,3,3,NA,7,19,4,2
2007-08-31,2,10,NA,NA,2,6,8,NA,2,NA,4,20,2,3,3,8,4,NA,NA,3,6,7,9,8,3,NA,2,6,4,9,5,10,NA,NA,NA,4,NA,3,3,4,2,3,NA,2,4,2,6,2,8,NA,8,3,7,9,4,2,3,2,2,3,NA,2,2,2,7,4,4,5,11,5,2,3,2,NA,7,5,2,NA,2,3,4,NA,2,2,2,3,4,NA,NA,5,3,5,NA,NA,4,15,10,6,2,6,14,8,4,2,8,NA,3,3,NA,7,19,4,2
2007-09-28,2,10,NA,NA,2,6,8,NA,2,NA,4,19,2,3,3,8,4,NA,NA,3,6,7,9,8,3,NA,2,6,4,9,5,10,NA,NA,NA,4,NA,3,3,4,2,3,NA,2,4,2,6,2,8,NA,8,3,7,9,4,2,3,2,2,3,NA,2,2,2,7,4,4,5,11,5,2,3,2,NA,7,5,2,NA,2,3,4,NA,2,2,2,3,4,NA,NA,5,3,5,NA,NA,4,16,9,6,2,6,14,8,4,2,8,NA,3,3,NA,7,19,3,2
2007-10-31,2,10,NA,NA,2,6,8,NA,2,NA,4,19,2,3,3,8,4,NA,NA,3,6,7,8,8,3,NA,2,6,4,9,5,10,NA,NA,NA,3,NA,3,3,4,2,3,NA,2,4,2,6,2,8,NA,7,3,7,9,4,2,4,2,2,3,NA,2,2,2,7,4,4,5,12,5,2,3,3,NA,7,5,2,NA,2,3,4,NA,2,NA,2,3,4,NA,NA,5,2,5,NA,NA,4,15,9,6,2,6,14,8,4,2,8,NA,3,3,2,7,18,3,2
2007-11-30,2,10,NA,NA,2,6,8,NA,2,NA,4,19,2,3,3,8,4,NA,NA,3,6,7,7,8,3,NA,2,6,4,9,5,10,NA,NA,NA,3,NA,3,3,5,2,3,NA,2,4,2,6,2,8,NA,7,3,7,9,4,2,4,2,2,3,NA,2,2,NA,7,4,3,5,12,5,2,3,3,NA,7,5,2,NA,2,3,4,NA,2,NA,2,3,4,NA,NA,5,2,5,NA,NA,4,15,9,6,2,6,14,8,4,2,8,NA,3,3,2,7,19,3,2
2007-12-31,2,10,NA,NA,2,6,8,NA,2,NA,4,19,2,3,3,8,3,NA,NA,3,6,7,7,8,3,NA,2,6,4,9,5,10,NA,NA,NA,3,NA,3,3,5,2,3,NA,2,4,2,6,2,8,NA,7,3,7,9,4,2,4,2,2,3,NA,2,2,NA,7,4,3,5,13,5,2,3,3,NA,7,5,2,NA,2,2,4,NA,2,NA,2,3,4,2,NA,5,2,5,NA,NA,4,15,9,6,2,6,14,9,4,2,7,NA,3,3,2,7,19,3,2
2008-01-31,2,10,NA,NA,2,6,8,NA,2,NA,4,18,2,3,3,8,3,NA,NA,3,6,7,7,8,3,NA,2,7,4,9,5,10,NA,2,NA,3,NA,3,3,5,2,3,NA,2,4,2,6,2,8,NA,7,3,7,9,4,2,4,2,2,3,NA,2,2,NA,7,4,3,5,13,5,2,3,3,NA,7,5,NA,NA,2,2,4,NA,2,NA,2,3,4,2,NA,5,2,5,NA,NA,4,15,9,6,2,6,14,9,4,2,7,NA,3,3,2,7,19,3,2
2008-02-29,2,10,NA,NA,2,6,9,NA,2,NA,4,18,2,3,3,8,3,NA,NA,3,6,7,7,8,3,NA,2,9,4,9,5,10,NA,2,NA,3,NA,3,4,5,2,4,NA,2,4,2,6,2,8,NA,7,3,7,9,4,2,4,2,2,3,NA,2,2,NA,7,4,3,5,13,5,2,4,3,NA,7,5,NA,NA,2,2,4,NA,2,NA,2,3,4,2,NA,5,2,5,NA,NA,4,15,9,6,2,6,14,9,4,2,8,NA,3,3,2,7,19,3,2
2008-03-31,2,10,NA,NA,2,6,10,NA,2,NA,4,18,2,3,3,8,3,NA,NA,3,6,7,7,8,3,NA,2,9,4,9,5,10,NA,2,NA,3,NA,3,4,5,2,4,NA,2,4,2,6,2,8,NA,8,3,7,9,4,2,4,2,2,3,NA,2,2,NA,7,4,3,5,13,6,2,4,3,NA,7,5,NA,NA,2,2,4,NA,2,NA,2,3,4,2,NA,5,NA,5,NA,NA,4,15,9,6,2,6,14,9,4,2,8,NA,3,3,2,7,19,3,2
2008-04-30,2,10,NA,NA,2,6,10,NA,2,NA,4,18,2,3,3,8,3,NA,NA,3,6,7,7,8,3,NA,2,9,4,9,5,10,NA,2,NA,3,NA,3,4,5,2,4,NA,2,4,2,6,2,8,NA,8,3,7,9,4,2,4,2,2,3,NA,2,2,NA,7,4,3,5,13,6,2,4,3,NA,7,5,NA,NA,2,2,4,NA,2,NA,2,3,4,2,NA,5,NA,5,NA,NA,4,15,9,6,2,6,14,9,4,2,8,NA,3,3,2,7,19,3,2
2008-05-30,2,10,NA,NA,2,6,10,NA,2,NA,4,18,2,3,3,8,3,NA,NA,3,6,7,7,8,3,NA,2,9,4,9,5,10,NA,2,NA,4,NA,3,4,5,2,4,NA,2,4,2,6,2,8,NA,8,3,7,9,4,2,4,2,2,3,NA,2,2,NA,8,4,3,5,13,6,2,4,3,NA,7,5,NA,NA,2,2,4,NA,2,NA,2,3,4,2,NA,5,NA,5,NA,NA,4,15,9,6,2,6,14,9,4,2,8,NA,3,3,2,7,19,3,2
2008-06-30,2,10,NA,NA,2,6,10,NA,2,NA,4,17,2,3,3,8,3,NA,NA,2,5,7,7,8,3,NA,2,9,4,9,5,10,NA,2,NA,4,NA,3,4,5,2,4,NA,2,4,2,6,2,8,NA,8,3,7,9,3,2,4,2,2,2,NA,2,2,NA,8,4,4,5,15,6,2,4,3,NA,7,5,NA,NA,2,2,4,NA,2,NA,2,3,4,2,NA,5,NA,5,NA,NA,4,15,9,6,2,6,14,8,4,2,8,2,3,3,2,7,19,3,2
2008-07-31,2,10,NA,NA,2,6,10,NA,2,NA,4,16,2,3,3,8,2,NA,NA,2,5,7,7,8,3,NA,2,11,4,9,5,10,NA,2,NA,4,NA,3,4,5,2,4,NA,2,4,2,6,2,8,NA,8,3,7,8,3,2,4,2,2,2,NA,2,2,NA,8,4,4,5,15,6,2,4,3,NA,7,5,NA,NA,2,2,4,NA,2,NA,2,3,4,2,NA,5,NA,5,NA,NA,4,15,9,6,2,6,14,8,4,3,8,2,3,3,2,7,19,3,2
2008-08-29,2,10,NA,NA,2,6,11,NA,2,NA,4,16,2,3,3,8,NA,NA,NA,2,5,7,7,8,3,NA,2,10,4,9,5,10,NA,2,NA,4,NA,3,4,5,2,4,NA,2,4,2,6,2,8,NA,8,3,7,8,3,2,4,2,2,2,NA,2,2,2,8,4,4,5,15,6,2,4,3,NA,7,5,NA,NA,2,2,4,NA,2,NA,2,3,4,2,NA,5,NA,5,NA,NA,4,15,9,6,2,6,14,8,4,3,8,2,3,3,2,7,19,3,2
2008-09-30,2,11,2,NA,2,6,11,NA,2,NA,4,16,2,3,3,8,NA,NA,NA,2,5,7,7,8,3,NA,2,9,4,9,5,10,NA,2,NA,4,NA,3,4,5,2,4,NA,2,4,2,6,2,8,NA,8,3,7,7,3,2,4,NA,2,2,NA,2,2,2,8,4,4,5,16,6,2,4,3,NA,7,5,NA,NA,2,2,4,NA,2,NA,2,3,4,2,NA,5,NA,5,NA,NA,4,15,10,6,2,6,14,8,4,3,8,2,3,3,2,7,19,3,2
2008-10-31,2,11,2,NA,2,6,11,NA,2,NA,4,16,2,3,3,8,NA,NA,NA,2,5,7,7,8,2,NA,2,8,3,9,5,10,NA,2,NA,5,NA,3,4,5,2,5,NA,2,4,2,6,2,8,NA,8,3,7,7,3,2,4,NA,2,2,NA,2,2,2,8,4,4,5,16,6,2,4,3,NA,7,5,NA,NA,2,2,4,NA,2,NA,2,3,4,2,NA,5,NA,4,NA,NA,4,15,10,6,2,6,15,8,4,3,8,2,3,3,2,7,19,3,2
2008-11-28,2,11,2,NA,2,6,11,NA,2,NA,4,17,NA,3,3,9,NA,NA,NA,2,5,6,7,8,2,NA,2,8,3,9,5,10,NA,2,NA,5,NA,3,4,4,2,5,NA,2,4,2,6,2,8,NA,7,3,7,7,2,2,4,NA,2,2,NA,2,2,2,8,4,5,5,16,6,2,4,3,NA,8,5,NA,NA,2,2,4,NA,2,NA,2,3,3,2,NA,5,2,4,NA,NA,4,15,10,6,2,5,15,8,4,3,8,2,3,3,2,7,20,3,3
2008-12-31,2,11,2,NA,2,5,11,NA,2,NA,4,17,NA,3,3,9,NA,NA,NA,2,5,6,7,8,2,NA,2,8,3,8,5,10,NA,2,NA,5,NA,3,4,4,2,5,NA,2,4,2,6,2,8,NA,7,3,7,7,2,2,4,NA,2,2,NA,2,2,2,8,4,5,4,17,6,2,4,3,NA,8,5,NA,NA,2,2,4,NA,2,NA,2,3,3,2,NA,5,2,4,NA,NA,4,15,11,6,2,5,15,8,4,3,8,2,3,3,2,7,20,3,3
2009-01-30,2,11,2,NA,2,5,11,NA,2,NA,4,15,NA,3,3,9,NA,NA,NA,2,4,6,7,8,2,NA,2,8,3,8,5,10,NA,2,NA,5,NA,3,4,4,2,5,NA,2,4,2,6,2,8,NA,7,3,7,7,2,2,4,NA,2,2,NA,2,2,2,8,4,5,4,17,6,2,4,3,NA,8,6,NA,NA,2,2,4,NA,2,NA,2,3,3,3,NA,5,2,4,NA,NA,4,15,11,6,2,5,15,8,4,3,8,2,2,3,2,7,21,3,3
2009-02-27,2,11,2,NA,2,5,11,NA,2,NA,4,14,NA,3,3,9,NA,NA,NA,2,4,6,7,8,2,NA,2,8,3,8,5,10,NA,2,NA,5,NA,3,4,4,2,5,NA,2,4,2,6,2,8,2,7,3,7,7,2,2,4,NA,2,2,NA,2,2,2,8,4,5,4,17,6,2,4,3,NA,8,6,NA,NA,2,2,4,2,2,NA,2,3,3,3,NA,5,2,4,NA,NA,4,15,11,6,2,5,15,8,4,3,8,2,3,3,2,7,21,3,3
2009-03-31,2,11,2,NA,2,4,10,NA,2,NA,4,14,NA,4,3,9,NA,NA,NA,2,4,6,7,8,2,NA,2,8,3,8,5,10,NA,2,NA,5,NA,2,6,4,2,5,NA,2,4,2,6,2,8,2,7,3,7,7,2,2,4,NA,2,2,NA,2,2,2,8,4,5,3,17,6,2,4,3,NA,9,6,NA,NA,2,2,4,3,2,NA,2,3,2,3,NA,5,2,4,NA,NA,4,15,11,6,2,5,15,9,4,3,8,2,4,3,2,7,22,3,3
2009-04-30,2,11,2,NA,2,4,10,NA,2,NA,4,14,NA,4,3,9,NA,NA,NA,2,4,6,7,8,2,NA,2,8,3,8,5,10,NA,2,NA,5,NA,2,6,4,2,5,NA,2,4,2,6,2,8,2,7,3,7,7,2,2,4,NA,2,2,NA,2,2,2,8,4,5,3,17,6,2,4,3,NA,9,6,NA,NA,2,2,4,3,2,NA,2,3,2,3,NA,5,2,4,NA,NA,4,15,11,6,2,5,15,9,4,3,8,2,4,3,2,7,22,3,3
2009-05-29,2,11,2,NA,2,4,10,NA,2,NA,4,14,NA,4,3,9,NA,NA,NA,2,3,6,7,8,2,NA,2,8,3,8,5,10,NA,2,NA,5,NA,2,6,4,2,5,NA,2,4,2,6,2,8,2,7,3,7,7,2,2,4,NA,2,2,NA,2,2,2,8,4,5,3,17,6,2,4,3,NA,9,6,NA,NA,2,2,4,3,2,NA,2,3,2,3,NA,5,2,4,NA,NA,4,15,11,6,2,5,15,9,4,3,8,2,4,3,2,7,22,3,3
2009-06-30,2,11,2,NA,2,4,10,NA,NA,NA,4,14,NA,4,3,9,NA,NA,NA,2,3,5,7,8,2,NA,2,8,3,8,5,10,NA,3,NA,4,NA,2,6,4,2,5,NA,2,4,2,6,2,8,2,7,3,7,7,2,2,4,NA,2,2,NA,2,2,2,7,4,5,3,18,7,2,4,3,NA,9,6,NA,NA,2,2,4,3,2,NA,2,3,2,3,NA,5,2,4,NA,NA,4,15,11,6,2,5,15,9,4,3,9,2,4,3,2,7,22,3,3
2009-07-31,2,11,2,NA,2,4,10,NA,NA,NA,4,14,NA,4,3,9,NA,NA,NA,2,3,5,7,9,2,NA,2,8,3,8,5,10,NA,3,NA,4,NA,3,6,4,2,5,NA,2,4,2,6,2,8,2,7,3,7,7,2,2,4,NA,2,2,NA,2,2,2,7,4,5,3,18,7,2,4,3,NA,9,6,NA,NA,2,2,4,3,2,NA,2,3,2,3,NA,5,2,4,NA,NA,4,15,11,6,2,5,14,9,4,3,8,2,4,3,2,7,22,3,3
2009-08-31,2,11,2,NA,2,4,10,NA,NA,NA,4,14,NA,4,3,9,NA,NA,NA,2,3,5,7,9,2,NA,2,7,3,8,5,10,NA,3,NA,4,NA,3,6,4,2,5,NA,2,4,2,6,2,8,2,7,3,7,7,2,2,4,NA,2,2,NA,2,2,2,7,4,5,3,18,7,2,4,3,NA,9,6,NA,NA,2,2,4,3,2,NA,2,3,2,3,NA,5,2,4,NA,NA,4,15,12,6,2,5,14,9,4,3,8,2,4,3,2,7,22,3,3
2009-09-30,2,11,3,NA,2,4,10,NA,NA,NA,4,14,NA,4,3,9,NA,NA,NA,2,3,5,7,9,2,NA,2,7,3,8,5,10,NA,3,NA,4,NA,3,6,3,2,5,NA,2,4,2,6,2,8,3,7,3,7,7,2,2,4,NA,2,2,NA,2,2,2,8,4,5,3,18,7,2,4,3,NA,9,6,NA,NA,2,2,4,3,2,NA,2,3,2,3,NA,4,2,4,NA,NA,4,15,12,6,2,5,14,9,4,3,8,2,4,3,2,7,22,3,3
2009-10-30,2,11,3,NA,2,4,10,NA,NA,NA,4,14,NA,4,3,9,NA,NA,NA,2,3,5,7,9,2,NA,2,7,3,8,5,10,NA,3,NA,4,NA,3,6,3,2,5,NA,2,4,2,6,2,8,3,7,3,7,7,2,2,4,NA,2,2,NA,2,2,2,8,4,5,3,18,7,2,4,3,NA,9,6,NA,NA,2,2,4,3,2,NA,2,3,2,3,NA,4,2,4,NA,NA,4,15,12,6,2,5,14,9,4,3,8,2,4,3,2,7,22,3,3
2009-11-30,2,11,3,NA,2,4,10,NA,NA,NA,4,14,NA,4,3,8,NA,NA,NA,2,3,5,7,9,2,NA,2,7,3,8,5,10,NA,3,NA,4,NA,3,6,3,2,5,NA,2,4,2,6,2,8,3,7,3,7,7,2,2,4,NA,2,2,NA,2,2,2,7,4,5,3,18,7,2,4,3,NA,9,6,NA,NA,2,2,4,3,2,NA,2,3,2,3,NA,4,2,4,NA,NA,4,15,12,6,2,5,14,9,4,3,8,2,4,3,2,7,22,3,3
2009-12-31,2,11,3,NA,2,5,10,NA,NA,NA,4,14,NA,4,3,7,NA,NA,NA,2,3,5,6,9,2,NA,2,8,3,8,5,10,NA,3,NA,4,NA,3,6,3,2,5,NA,2,4,2,6,2,8,3,8,3,7,7,NA,2,4,NA,2,2,NA,2,2,2,7,4,5,2,18,7,2,4,3,NA,9,6,NA,NA,2,2,4,3,2,NA,2,3,2,3,NA,3,2,4,NA,NA,4,15,12,6,2,5,15,9,4,4,8,2,4,3,3,7,22,3,3
2010-01-29,2,11,3,NA,2,5,10,NA,NA,NA,4,14,NA,4,3,7,NA,NA,NA,2,3,5,6,9,2,NA,2,8,3,8,5,10,NA,3,NA,4,NA,3,6,3,2,5,NA,2,4,2,6,2,8,3,8,3,7,7,NA,2,4,NA,2,2,NA,2,2,2,7,4,5,2,18,7,2,4,3,NA,9,6,NA,NA,2,2,4,3,2,NA,2,3,2,3,NA,3,2,4,NA,NA,4,15,12,6,2,5,15,9,4,4,8,2,4,3,3,7,22,3,3
2010-02-26,2,11,3,NA,2,6,10,NA,NA,NA,4,14,NA,4,3,7,NA,NA,NA,2,4,5,6,8,2,NA,2,8,3,8,5,10,NA,3,NA,4,NA,3,6,3,2,5,NA,2,4,2,6,2,8,3,8,4,7,7,NA,2,4,NA,2,2,NA,2,2,2,7,4,5,2,18,7,2,4,3,NA,10,6,NA,NA,2,2,3,3,2,NA,2,3,2,3,NA,3,2,4,NA,NA,4,15,11,6,2,5,15,9,4,4,8,2,4,3,3,7,22,3,3
2010-03-31,2,11,3,NA,2,6,10,NA,NA,NA,4,14,NA,4,2,7,NA,NA,NA,2,4,5,6,8,2,NA,2,8,3,8,5,10,NA,3,NA,4,NA,3,7,3,2,5,NA,2,4,2,6,2,8,3,8,4,7,7,NA,2,4,NA,2,2,NA,2,2,2,7,4,5,3,18,7,2,5,3,NA,10,6,NA,NA,2,2,3,3,2,NA,2,3,2,3,NA,3,2,4,NA,NA,4,15,10,6,2,5,15,9,4,4,8,2,4,2,3,7,22,3,3
2010-04-30,2,11,3,NA,2,6,10,NA,NA,NA,4,14,NA,4,2,7,NA,NA,NA,2,4,5,6,8,2,NA,2,8,3,8,5,10,NA,3,NA,4,NA,3,7,3,2,5,NA,2,4,2,6,2,8,3,8,4,7,7,NA,2,4,NA,2,2,NA,2,2,2,7,4,5,3,18,7,2,5,3,NA,10,6,NA,NA,2,2,3,3,2,NA,2,3,2,3,NA,3,2,4,NA,NA,4,15,10,6,2,5,15,9,4,4,8,2,4,2,3,7,22,3,3
2010-05-28,2,11,3,NA,2,6,10,NA,NA,NA,4,14,NA,4,2,7,NA,NA,NA,2,4,5,6,8,2,NA,2,8,3,8,5,10,NA,3,NA,4,NA,3,7,3,2,5,NA,2,4,2,6,2,8,3,8,4,7,7,NA,2,4,NA,2,2,NA,2,2,2,7,4,5,3,18,7,2,5,3,NA,10,6,NA,NA,2,2,3,3,2,NA,2,3,2,3,NA,3,2,4,NA,NA,4,15,10,6,2,5,15,9,4,4,8,2,4,2,3,7,22,3,3
2010-06-30,2,11,3,NA,2,6,10,2,NA,NA,4,14,NA,4,2,7,NA,NA,NA,2,4,5,6,8,2,NA,2,8,3,8,5,10,NA,3,NA,4,NA,3,7,3,2,5,NA,2,4,2,6,2,8,3,8,4,7,7,NA,2,4,NA,2,2,NA,2,2,2,7,4,5,3,17,6,2,5,3,NA,10,6,NA,NA,2,2,3,3,2,NA,2,3,2,3,NA,3,2,4,NA,NA,4,15,10,6,2,5,15,9,4,4,8,2,4,2,3,7,22,3,3
2010-07-30,2,11,3,NA,2,6,10,2,NA,NA,4,14,NA,4,2,7,NA,NA,NA,2,4,5,6,8,2,NA,2,8,3,8,5,10,NA,3,NA,4,NA,3,7,3,2,5,NA,2,4,2,6,2,8,3,8,4,7,7,NA,2,4,NA,2,2,NA,2,2,2,7,4,5,3,18,6,2,4,3,NA,10,6,NA,NA,2,2,3,3,2,NA,2,3,2,3,NA,3,2,4,NA,NA,4,15,10,6,2,5,15,9,4,4,8,2,4,2,3,7,22,3,3
2010-08-31,2,11,3,NA,2,6,10,2,NA,NA,4,14,NA,4,2,7,NA,NA,NA,2,4,5,6,8,2,NA,2,8,3,7,5,10,NA,3,NA,4,NA,3,7,3,2,5,NA,2,4,2,6,2,8,3,8,4,7,8,NA,2,4,NA,2,2,NA,2,2,2,8,4,5,3,18,6,2,4,3,NA,10,6,NA,NA,2,2,3,3,2,NA,2,3,2,3,NA,3,2,4,NA,NA,4,15,10,6,2,5,15,9,4,4,8,2,4,2,3,7,22,3,3
2010-09-30,2,11,3,NA,2,6,10,2,NA,NA,4,14,NA,4,2,7,NA,NA,NA,2,4,5,6,8,2,NA,2,8,3,7,5,10,NA,3,NA,4,NA,4,7,3,2,5,NA,2,4,2,6,2,8,3,8,4,7,8,NA,2,4,NA,2,2,NA,2,2,2,8,4,5,3,18,6,2,4,3,NA,10,6,NA,NA,2,2,3,3,2,NA,2,3,2,3,NA,3,2,4,NA,NA,4,15,10,6,2,5,15,9,4,4,8,2,4,2,3,7,22,3,3
